Sampled_PSU;Pik;Size_Stratum;STRATUM;PSU_ID;PSU_MOS;PSU_MOS.1;ALLOC;threshold;final_populationdom;sampling_fraction;SR;SizeSR;stratum;N_PSU_Stratum;PSU_final_sample_unit;nSR
0;0.335691930874949;7349;11000;12;2467;2467;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100032;3;0;0
1;0.333922982718737;7349;11000;16;2454;2454;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100032;3;64;1
0;0.330385086406314;7349;11000;88;2428;2428;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100032;3;0;0
0;0.503243356350701;4779;11000;48;2405;2405;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100033;2;0;0
1;0.496756643649299;4779;11000;39;2374;2374;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100033;2;42;1
1;0.351885098743268;6684;11000;33;2352;2352;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100034;3;59;1
0;0.331687612208259;6684;11000;99;2217;2217;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100034;3;0;0
0;0.316427289048474;6684;11000;27;2115;2115;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100034;3;0;0
0;0.33923969072165;6208;11000;18;2106;2106;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100035;3;0;0
1;0.333118556701031;6208;11000;107;2068;2068;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100035;3;54;1
0;0.32764175257732;6208;11000;24;2034;2034;1804;5706.76274944568;205900;0.00876153472559495;0;0;1100035;3;0;0
0;0.100618708053691;19072;12000;54;1919;1919;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0983640939597315;19072;12000;10;1876;1876;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
1;0.0927537751677852;19072;12000;84;1769;1769;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;51;1
0;0.0918624161073825;19072;12000;58;1752;1752;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0915478187919463;19072;12000;90;1746;1746;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.091128355704698;19072;12000;55;1738;1738;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0896078020134228;19072;12000;112;1709;1709;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0894505033557047;19072;12000;97;1706;1706;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.087195889261745;19072;12000;66;1663;1663;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0839450503355705;19072;12000;94;1601;1601;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0835255872483222;19072;12000;92;1593;1593;155;18599.0322580645;57657;0.00268831191355776;0;0;120001;11;0;0
0;0.0780284379239311;19903;12000;81;1553;1553;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.077676732150932;19903;12000;1;1546;1546;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.077526001105361;19903;12000;35;1543;1543;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0756669848766518;19903;12000;7;1506;1506;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0753655227855097;19903;12000;50;1500;1500;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
1;0.0746621112395116;19903;12000;53;1486;1486;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;54;1
0;0.0729035823745164;19903;12000;83;1451;1451;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0702909109179521;19903;12000;63;1399;1399;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0693362809626689;19903;12000;111;1380;1380;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0689343315078129;19903;12000;44;1372;1372;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0684318946892428;19903;12000;20;1362;1362;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0674270210521027;19903;12000;87;1342;1342;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.06210119077526;19903;12000;26;1236;1236;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.061648997638547;19903;12000;115;1227;1227;155;18599.0322580645;57657;0.00268831191355776;0;0;120002;14;0;0
0;0.0638047318274275;18682;12000;73;1192;1192;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0625736002569318;18682;12000;89;1169;1169;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.06161010598437;18682;12000;45;1151;1151;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0587731506262713;18682;12000;75;1098;1098;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.055829140348999;18682;12000;93;1043;1043;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0501017021732149;18682;12000;2;936;936;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0501017021732149;18682;12000;100;936;936;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0481211861685044;18682;12000;103;899;899;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0473182742747029;18682;12000;98;884;884;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.045926560325447;18682;12000;101;858;858;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0458195054062734;18682;12000;110;856;856;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0442136816186704;18682;12000;32;826;826;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0434642971844556;18682;12000;36;812;812;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0422866930735467;18682;12000;49;790;790;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0384327159832994;18682;12000;116;718;718;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0362916175998287;18682;12000;5;678;678;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0342040466759448;18682;12000;64;639;639;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0328658601862756;18682;12000;9;614;614;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0307782892623916;18682;12000;25;575;575;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0293330478535489;18682;12000;68;548;548;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
1;0.0196445776683439;18682;12000;3;367;367;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;50;1
0;0.0195375227491703;18682;12000;14;365;365;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.0173964243656996;18682;12000;43;325;325;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.012686007922064;18682;12000;69;237;237;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
0;0.00888555829140349;18682;12000;65;166;166;155;18599.0322580645;57657;0.00268831191355776;0;0;120003;25;0;0
1;1;102933;13000;259;102933;102933;11;467877.272727273;102933;0.000106865631041551;1;0;130001;1;11;0
1;1;34430;14000;228;34430;34430;724;5799.93093922652;83983;0.00862079230320422;1;34430;140001;1;297;0
1;1;18866;14000;214;18866;18866;724;5799.93093922652;83983;0.00862079230320422;1;18866;140002;1;163;0
1;1;15642;14000;121;15642;15642;724;5799.93093922652;83983;0.00862079230320422;1;15642;140003;1;135;0
1;1;15045;14000;221;15045;15045;724;5799.93093922652;83983;0.00862079230320422;1;15045;140004;1;130;0
1;1;8746;15000;201;8746;8746;1208;7714.8178807947;186390;0.00648103439025699;1;8746;150001;1;57;0
1;1;8014;15000;117;8014;8014;1208;7714.8178807947;186390;0.00648103439025699;1;8014;150002;1;52;0
1;1;7975;15000;186;7975;7975;1208;7714.8178807947;186390;0.00648103439025699;1;7975;150003;1;52;0
1;1;7004;15000;187;7004;7004;1208;7714.8178807947;186390;0.00648103439025699;1;0;150004;1;45;0
1;1;6315;15000;198;6315;6315;1208;7714.8178807947;186390;0.00648103439025699;1;0;150005;1;41;0
1;1;6292;15000;130;6292;6292;1208;7714.8178807947;186390;0.00648103439025699;1;0;150006;1;41;0
1;1;6200;15000;162;6200;6200;1208;7714.8178807947;186390;0.00648103439025699;1;0;150007;1;40;0
1;1;5963;15000;270;5963;5963;1208;7714.8178807947;186390;0.00648103439025699;1;0;150008;1;39;0
1;0.513195854257934;9359;15000;197;4803;4803;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500010;2;61;1
0;0.486804145742066;9359;15000;288;4556;4556;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500010;2;0;0
1;0.500110204981265;9074;15000;123;4538;4538;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500011;2;59;1
0;0.499889795018735;9074;15000;276;4536;4536;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500011;2;0;0
0;0.50915627457589;8901;15000;289;4532;4532;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500012;2;0;0
1;0.49084372542411;8901;15000;170;4369;4369;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500012;2;58;1
0;0.50587258275003;8429;15000;246;4264;4264;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500013;2;0;0
1;0.49412741724997;8429;15000;218;4165;4165;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500013;2;55;1
1;0.500333555703803;7495;15000;122;3750;3750;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500014;2;49;1
0;0.499666444296197;7495;15000;153;3745;3745;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500014;2;0;0
1;0.506999306999307;7215;15000;161;3658;3658;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500015;2;47;1
0;0.493000693000693;7215;15000;131;3557;3557;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500015;2;0;0
0;0.510524755410614;6746;15000;265;3444;3444;1208;7714.8178807947;186390;0.00648103439025699;0;0;1500016;2;0;0
